num_agent_words,seed,best_word,pairwise_max,pairwise_min,pairwise_mean,pairwise_std,centroid_mean,centroid_std,centroid_min,centroid_max,intra_group_variance,best_margin,best_min_pos,best_max_neg,n_agents_total,n_innocents_total,n_agents_selected,decoder_top_k,decoder_top_k_str,matches_count,matches_rate,matches_words,matches_words_str,selected_agent_words,selected_agent_words_str,first_match_rank,leading_matches_prefix
2,42,fancify,0.9200586080551147,0.9200586080551147,0.9200586080551147,0.0,0.9798109531402588,4.214684778958144e-08,0.979810893535614,0.9798109531402588,0.02018904685974121,0.017618536949157715,0.8448477983474731,0.8272292613983154,9,16,2,"['music', 'lawhotel']",music|lawhotel,2,1.0,"['music', 'lawhotel']",music|lawhotel,"['music', 'lawhotel']",music|lawhotel,1,2
2,43,reversible,0.9768476486206055,0.9768476486206055,0.9768476486206055,0.0,0.9941951632499695,5.960464477539063e-08,0.9941951036453247,0.9941952228546143,0.005804836750030518,0.011048197746276855,0.8991732597351074,0.8881250619888306,9,16,2,"['chair', 'branch']",chair|branch,2,1.0,"['chair', 'branch']",chair|branch,"['chair', 'branch']",chair|branch,1,2
2,44,verthandi,0.905286431312561,0.905286431312561,0.905286431312561,0.0,0.9760345220565796,4.214684778958144e-08,0.9760344624519348,0.9760345220565796,0.02396547794342041,-0.002105236053466797,0.8340191841125488,0.8361244201660156,9,16,2,"['dolphin', 'lion']",dolphin|lion,1,0.5,['dolphin'],dolphin,"['dolphin', 'head']",dolphin|head,1,1
2,45,perceiver,0.9566628932952881,0.9566628932952881,0.9566628932952881,0.0,0.9891064167022705,4.214684778958144e-08,0.9891063570976257,0.9891064167022705,0.010893583297729492,0.01723390817642212,0.8896504044532776,0.8724164962768555,9,16,2,"['body', 'dream']",body|dream,2,1.0,"['body', 'dream']",body|dream,"['body', 'dream']",body|dream,1,2
2,46,june,0.9329525232315063,0.9329525232315063,0.9329525232315063,0.0,0.9830952882766724,4.214684778958144e-08,0.9830952286720276,0.9830952882766724,0.016904711723327637,0.00875633955001831,0.8405693769454956,0.8318130373954773,9,16,2,"['grape', 'square']",grape|square,1,0.5,['grape'],grape,"['sun', 'grape']",sun|grape,1,1
2,47,ingenious,0.9314857721328735,0.9314857721328735,0.9314857721328735,0.0,0.9827221632003784,4.214684778958144e-08,0.9827221035957336,0.9827221632003784,0.017277836799621582,0.02141118049621582,0.797213613986969,0.7758024334907532,9,16,2,"['computer', 'enormous']",computer|enormous,2,1.0,"['computer', 'enormous']",computer|enormous,"['computer', 'enormous']",computer|enormous,1,2
2,48,speakership,0.9709317684173584,0.9709317684173584,0.9709317684173584,0.0,0.992706298828125,1.1920928955078125e-07,0.9927061796188354,0.9927064180374146,0.007293701171875,0.007404625415802002,0.9598778486251831,0.9524732232093811,9,16,2,"['image', 'cat']",image|cat,2,1.0,"['image', 'cat']",image|cat,"['image', 'cat']",image|cat,1,2
2,49,invertible,0.949256181716919,0.949256181716919,0.949256181716919,0.0,0.9872326254844666,5.960464477539063e-08,0.9872325658798218,0.9872326850891113,0.012767374515533447,0.008789002895355225,0.897098958492279,0.8883099555969238,9,16,2,"['force', 'coin']",force|coin,2,1.0,"['force', 'coin']",force|coin,"['force', 'coin']",force|coin,1,2
2,50,weightlifter,0.8118187189102173,0.8118187189102173,0.8118187189102173,0.0,0.9517927169799805,1.519626238177807e-07,0.9517925977706909,0.9517928957939148,0.04820728302001953,0.0632597804069519,0.6182578802108765,0.5549980998039246,9,16,2,"['sport', 'goal']",sport|goal,2,1.0,"['sport', 'goal']",sport|goal,"['goal', 'sport']",goal|sport,1,2
2,51,brazen,0.9597240686416626,0.9597240686416626,0.9597240686416626,0.0,0.9898796677589417,5.960464477539063e-08,0.9898796081542969,0.9898797273635864,0.01012033224105835,0.009060323238372803,0.9316974878311157,0.9226371645927429,9,16,2,"['soul', 'back']",soul|back,2,1.0,"['soul', 'back']",soul|back,"['back', 'soul']",back|soul,1,2
3,42,chivaree,0.9632517099380493,0.9111610054969788,0.931490421295166,0.02275046519935131,0.9768965244293213,0.00776273850351572,0.9660592079162598,0.9838331937789917,0.02310347557067871,0.0013645291328430176,0.908942699432373,0.90757817029953,9,16,3,"['lawhotel', 'camp', 'music']",lawhotel|camp|music,3,1.0,"['lawhotel', 'camp', 'music']",lawhotel|camp|music,"['music', 'lawhotel', 'camp']",music|lawhotel|camp,1,3
3,43,fund,0.9768476486206055,0.9470148086547852,0.9581413865089417,0.013306334614753723,0.985948383808136,0.004498726222664118,0.9796240329742432,0.9897100925445557,0.014051616191864014,0.006713926792144775,0.899549126625061,0.8928351998329163,9,16,3,"['branch', 'chair', 'picture']",branch|chair|picture,3,1.0,"['branch', 'chair', 'picture']",branch|chair|picture,"['chair', 'branch', 'picture']",chair|branch|picture,1,3
3,44,comprehensibility,0.9465398788452148,0.8909096717834473,0.9142453074455261,0.02357790432870388,0.9709944725036621,0.008094104006886482,0.9599079489707947,0.9790053367614746,0.02900552749633789,-0.0066144466400146484,0.8539243936538696,0.8605388402938843,9,16,3,"['anger', 'darkness', 'heart']",anger|darkness|heart,0,0.0,[],,"['dolphin', 'head', 'hunger']",dolphin|head|hunger,0,0
3,45,neuron,0.9639942646026611,0.9531071186065674,0.9579213261604309,0.004532873164862394,0.9858739972114563,0.0015325419371947646,0.9838207960128784,0.9875016808509827,0.014126002788543701,0.005993187427520752,0.8897931575775146,0.8837999701499939,9,16,3,"['body', 'galaxy', 'dream']",body|galaxy|dream,3,1.0,"['body', 'galaxy', 'dream']",body|galaxy|dream,"['body', 'dream', 'galaxy']",body|dream|galaxy,1,3
3,46,upbeat,0.9641804695129395,0.9329525232315063,0.9492855072021484,0.01278923824429512,0.9829497337341309,0.004337014630436897,0.9778986573219299,0.988488495349884,0.01705026626586914,0.001940906047821045,0.93027663230896,0.9283357262611389,9,16,3,"['sun', 'square', 'grape']",sun|square|grape,2,0.6666666666666666,"['sun', 'grape']",sun|grape,"['sun', 'grape', 'direction']",sun|grape|direction,1,1
3,47,piazza,0.9570350050926208,0.9259452223777771,0.9381553530693054,0.013540210202336311,0.9791681170463562,0.00460947398096323,0.972740888595581,0.9833247065544128,0.0208318829536438,0.007375776767730713,0.7974554300308228,0.790079653263092,9,16,3,"['computer', 'elephant', 'enormous']",computer|elephant|enormous,3,1.0,"['computer', 'elephant', 'enormous']",computer|elephant|enormous,"['computer', 'enormous', 'elephant']",computer|enormous|elephant,1,3
3,48,fetter,0.9709317684173584,0.9479418992996216,0.9581961035728455,0.009548185393214226,0.9859669804573059,0.0032280280720442533,0.981661319732666,0.9894336462020874,0.014033019542694092,0.0033980607986450195,0.929653525352478,0.926255464553833,9,16,3,"['plastic', 'image', 'cat']",plastic|image|cat,2,0.6666666666666666,"['image', 'cat']",image|cat,"['image', 'cat', 'miniature']",image|cat|miniature,2,0
3,49,estimate,0.9607105851173401,0.942484974861145,0.9508171677589417,0.007522008381783962,0.9834691882133484,0.0025495404843240976,0.9801158905029297,0.986293375492096,0.01653081178665161,0.002308487892150879,0.9453545808792114,0.9430460929870605,9,16,3,"['force', 'dot', 'coin']",force|dot|coin,3,1.0,"['force', 'dot', 'coin']",force|dot|coin,"['force', 'coin', 'dot']",force|coin|dot,1,3
3,50,disqualification,0.8649544715881348,0.8118187189102173,0.8343018889427185,0.02244856394827366,0.9431514143943787,0.007933901622891426,0.9323179721832275,0.9510975480079651,0.05684858560562134,0.0073394775390625,0.8047018647193909,0.7973623871803284,9,16,3,"['goal', 'forest', 'sport']",goal|forest|sport,2,0.6666666666666666,"['goal', 'sport']",goal|sport,"['goal', 'sport', 'blood']",goal|sport|blood,1,1
3,51,auld,0.970211923122406,0.9564875364303589,0.962141215801239,0.005857843905687332,0.9872996807098389,0.0019776830449700356,0.9845748543739319,0.9892083406448364,0.012700319290161133,0.0013422966003417969,0.9423439502716064,0.9410016536712646,9,16,3,"['back', 'grain', 'soul']",back|grain|soul,3,1.0,"['back', 'grain', 'soul']",back|grain|soul,"['back', 'soul', 'grain']",back|soul|grain,1,3
4,42,tocsin,0.9632517099380493,0.893593430519104,0.9246302247047424,0.021427318453788757,0.971325159072876,0.00947699323296547,0.9586936831474304,0.9826263785362244,0.028674840927124023,-0.003277420997619629,0.8781164884567261,0.8813939094543457,9,16,4,"['lawhotel', 'nectarine', 'rain', 'camp']",lawhotel|nectarine|rain|camp,2,0.5,"['lawhotel', 'camp']",lawhotel|camp,"['music', 'lawhotel', 'camp', 'rectangle']",music|lawhotel|camp|rectangle,1,1
4,43,reversibility,0.9768476486206055,0.9470148086547852,0.9588778614997864,0.011526815593242645,0.9844585657119751,0.004863071255385876,0.9763756990432739,0.988795280456543,0.015541434288024902,0.0011997222900390625,0.908915638923645,0.907715916633606,9,16,4,"['branch', 'chair', 'orange', 'picture']",branch|chair|orange|picture,3,0.75,"['branch', 'chair', 'picture']",branch|chair|picture,"['chair', 'branch', 'picture', 'rooster']",chair|branch|picture|rooster,1,2
4,44,comprehensibility,0.9668000936508179,0.8909096717834473,0.9280781149864197,0.03253938630223274,0.9726554751396179,0.01420808769762516,0.9483194947242737,0.9833218455314636,0.02734452486038208,-0.007274806499481201,0.8532640337944031,0.8605388402938843,9,16,4,"['anger', 'darkness', 'heart', 'jungle']",anger|darkness|heart|jungle,0,0.0,[],,"['dolphin', 'head', 'hunger', 'plain']",dolphin|head|hunger|plain,0,0
4,45,suborbital,0.9673829078674316,0.9456710815429688,0.9577118754386902,0.00711002666503191,0.9840142726898193,0.0028145816177129745,0.9795188307762146,0.9868974685668945,0.015985727310180664,-0.0010165572166442871,0.9088028073310852,0.9098193645477295,9,16,4,"['body', 'giant', 'cabin', 'butter']",body|giant|cabin|butter,1,0.25,['body'],body,"['body', 'dream', 'galaxy', 'beer']",body|dream|galaxy|beer,1,1
4,46,corallorhiza,0.9734933972358704,0.9329525232315063,0.9533365368843079,0.015413634479045868,0.9823453426361084,0.00663094874471426,0.9716687202453613,0.9895697832107544,0.0176546573638916,-0.0050331950187683105,0.9151033163070679,0.9201365113258362,9,16,4,"['wine', 'grape', 'sun', 'forest']",wine|grape|sun|forest,2,0.5,"['grape', 'sun']",grape|sun,"['sun', 'grape', 'direction', 'cherry']",sun|grape|direction|cherry,2,0
