num_agent_words,seed,best_word,pairwise_max,pairwise_min,pairwise_mean,pairwise_std,centroid_mean,centroid_std,centroid_min,centroid_max,intra_group_variance,best_margin,best_min_pos,best_max_neg,n_agents_total,n_innocents_total,n_agents_selected,decoder_top_k,decoder_top_k_str,matches_count,matches_rate,matches_words,matches_words_str,selected_agent_words,selected_agent_words_str,first_match_rank,leading_matches_prefix
2,42,orchiopexy,0.9315455555915833,0.9315455555915833,0.9315455555915833,0.0,0.9827374219894409,1.519626238177807e-07,0.9827372431755066,0.9827375411987305,0.017262578010559082,0.04220724105834961,0.7892370820045471,0.7470298409461975,9,16,2,"['nectarine', 'rectangle']",nectarine|rectangle,2,1.0,"['nectarine', 'rectangle']",nectarine|rectangle,"['rectangle', 'nectarine']",rectangle|nectarine,1,2
2,43,readjust,0.9562966823577881,0.9562966823577881,0.9562966823577881,0.0,0.9890139102935791,1.1920928955078125e-07,0.9890137910842896,0.9890140295028687,0.010986089706420898,0.02063465118408203,0.8625144958496094,0.8418798446655273,9,16,2,"['picture', 'cry']",picture|cry,2,1.0,"['picture', 'cry']",picture|cry,"['picture', 'cry']",picture|cry,1,2
2,44,indignation,0.9626853466033936,0.9626853466033936,0.9626853466033936,0.0,0.9906275272369385,4.214684778958144e-08,0.9906274676322937,0.9906275272369385,0.009372472763061523,0.05034416913986206,0.8517758846282959,0.8014317154884338,9,16,2,"['anger', 'hunger']",anger|hunger,2,1.0,"['anger', 'hunger']",anger|hunger,"['hunger', 'anger']",hunger|anger,1,2
2,45,perceiver,0.9566628932952881,0.9566628932952881,0.9566628932952881,0.0,0.9891064167022705,4.214684778958144e-08,0.9891063570976257,0.9891064167022705,0.010893583297729492,0.01723378896713257,0.8896504044532776,0.872416615486145,9,16,2,"['body', 'dream']",body|dream,2,1.0,"['body', 'dream']",body|dream,"['body', 'dream']",body|dream,1,2
2,46,shadowy,0.9464648962020874,0.9464648962020874,0.9464648962020874,0.0,0.9865254163742065,4.214684778958144e-08,0.9865254163742065,0.9865254759788513,0.013474583625793457,0.03161722421646118,0.8337817192077637,0.8021644949913025,9,16,2,"['ant', 'grape']",ant|grape,2,1.0,"['ant', 'grape']",ant|grape,"['grape', 'ant']",grape|ant,1,2
2,47,damselfish,0.9259452223777771,0.9259452223777771,0.9259452223777771,0.0,0.9813116788864136,4.214684778958144e-08,0.9813116192817688,0.9813116788864136,0.018688321113586426,0.02958381175994873,0.7675524950027466,0.7379686832427979,9,16,2,"['elephant', 'computer']",elephant|computer,2,1.0,"['elephant', 'computer']",elephant|computer,"['computer', 'elephant']",computer|elephant,1,2
2,48,facsimile,0.8493585586547852,0.8493585586547852,0.8493585586547852,0.0,0.9616024494171143,0.0,0.9616024494171143,0.9616024494171143,0.03839755058288574,0.024566650390625,0.8035622835159302,0.7789956331253052,9,16,2,"['miniature', 'key']",miniature|key,2,1.0,"['miniature', 'key']",miniature|key,"['miniature', 'key']",miniature|key,1,2
2,49,coinage,0.8665586709976196,0.8665586709976196,0.8665586709976196,0.0,0.9660638570785522,9.42432194506182e-08,0.9660637974739075,0.9660639762878418,0.033936142921447754,0.01828622817993164,0.8339561223983765,0.8156698942184448,9,16,2,"['coin', 'law']",coin|law,2,1.0,"['coin', 'law']",coin|law,"['coin', 'law']",coin|law,1,2
2,50,weightlifter,0.8118187189102173,0.8118187189102173,0.8118187189102173,0.0,0.9517927169799805,1.519626238177807e-07,0.9517925977706909,0.9517928957939148,0.04820728302001953,0.06325972080230713,0.6182578802108765,0.5549981594085693,9,16,2,"['sport', 'goal']",sport|goal,2,1.0,"['sport', 'goal']",sport|goal,"['goal', 'sport']",goal|sport,1,2
2,51,oat,0.8077813386917114,0.8077813386917114,0.8077813386917114,0.0,0.9507315158843994,1.1920928955078125e-07,0.9507313966751099,0.950731635093689,0.049268484115600586,0.03151136636734009,0.8178325295448303,0.7863211631774902,9,16,2,"['smell', 'pineapple']",smell|pineapple,2,1.0,"['smell', 'pineapple']",smell|pineapple,"['pineapple', 'smell']",pineapple|smell,1,2
3,42,workaholic,0.937990128993988,0.9315455555915833,0.935809850692749,0.0030155545100569725,0.9783692955970764,0.0010274031665176153,0.9776264429092407,0.9798221588134766,0.021630704402923584,0.0297696590423584,0.8209443092346191,0.7911746501922607,9,16,3,"['nectarine', 'rectangle', 'alley']",nectarine|rectangle|alley,3,1.0,"['nectarine', 'rectangle', 'alley']",nectarine|rectangle|alley,"['rectangle', 'alley', 'nectarine']",rectangle|alley|nectarine,1,3
3,43,magnoliopsida,0.9768476486206055,0.9721477627754211,0.9748229384422302,0.0019730657804757357,0.9915721416473389,0.000663394050206989,0.9908913373947144,0.9924715757369995,0.008427858352661133,0.010399103164672852,0.721143364906311,0.7107442617416382,9,16,3,"['chair', 'pants', 'branch']",chair|pants|branch,3,1.0,"['chair', 'pants', 'branch']",chair|pants|branch,"['chair', 'branch', 'pants']",chair|branch|pants,1,3
3,44,casualness,0.9655762314796448,0.9478290677070618,0.9586968421936035,0.007774803321808577,0.986136257648468,0.0026280279271304607,0.9838109016418457,0.9898098111152649,0.013863742351531982,0.025959014892578125,0.8659143447875977,0.8399553298950195,9,16,3,"['anger', 'hunger', 'plain']",anger|hunger|plain,3,1.0,"['anger', 'hunger', 'plain']",anger|hunger|plain,"['hunger', 'plain', 'anger']",hunger|plain|anger,1,3
3,45,seventeenth,0.9816626310348511,0.9758204221725464,0.9788892269134521,0.0023941961117088795,0.9929380416870117,0.0008037628722377121,0.9920070767402649,0.9939683675765991,0.007061958312988281,0.010539114475250244,0.9606355428695679,0.9500964283943176,9,16,3,"['galaxy', 'cabin', 'graveyard']",galaxy|cabin|graveyard,3,1.0,"['galaxy', 'cabin', 'graveyard']",galaxy|cabin|graveyard,"['galaxy', 'graveyard', 'cabin']",galaxy|graveyard|cabin,1,3
3,46,mimeo,0.9464648962020874,0.9278609156608582,0.9351542592048645,0.008108885027468204,0.9781460762023926,0.0027632934506982565,0.9742916822433472,0.9806314706802368,0.021853923797607422,0.025497794151306152,0.8695641756057739,0.8440663814544678,9,16,3,"['grape', 'ant', 'square']",grape|ant|square,3,1.0,"['grape', 'ant', 'square']",grape|ant|square,"['grape', 'square', 'ant']",grape|square|ant,1,3
3,47,croissant,0.9844995737075806,0.9351457357406616,0.9530814290046692,0.02229023538529873,0.9842362403869629,0.007549119647592306,0.9735957384109497,0.990310549736023,0.01576375961303711,0.019959449768066406,0.8152989149093628,0.7953394651412964,9,16,3,"['computer', 'beer', 'coffee']",computer|beer|coffee,3,1.0,"['computer', 'beer', 'coffee']",computer|beer|coffee,"['computer', 'coffee', 'beer']",computer|coffee|beer,1,3
3,48,depict,0.973076581954956,0.9539775848388672,0.9660041332244873,0.00854791421443224,0.9886030554771423,0.0028821199666708708,0.9862184524536133,0.9926580786705017,0.011396944522857666,0.012619078159332275,0.9499106407165527,0.9372915625572205,9,16,3,"['vegetable', 'image', 'plastic']",vegetable|image|plastic,3,1.0,"['vegetable', 'image', 'plastic']",vegetable|image|plastic,"['image', 'plastic', 'vegetable']",image|plastic|vegetable,1,3
3,49,invertible,0.9717918634414673,0.949256181716919,0.9569251537322998,0.010514111258089542,0.9855372309684753,0.0035561188124120235,0.9805089235305786,0.9881311058998108,0.014462769031524658,0.0037807226181030273,0.8920906782150269,0.8883099555969238,9,16,3,"['force', 'coin', 'juice']",force|coin|juice,3,1.0,"['force', 'coin', 'juice']",force|coin|juice,"['force', 'coin', 'juice']",force|coin|juice,1,3
3,50,wrestler,0.8892241716384888,0.8118187189102173,0.8478856086730957,0.03181973472237587,0.9479400515556335,0.011189051903784275,0.9334038496017456,0.9606226086616516,0.052059948444366455,0.025728285312652588,0.7688093185424805,0.7430810332298279,9,16,3,"['sport', 'goal', 'person']",sport|goal|person,3,1.0,"['sport', 'goal', 'person']",sport|goal|person,"['goal', 'sport', 'person']",goal|sport|person,1,3
3,51,volition,0.9646751880645752,0.9557784795761108,0.9588791728019714,0.004101728554815054,0.9861978888511658,0.0013863436179235578,0.984238862991333,0.9872459173202515,0.013802111148834229,0.010000348091125488,0.9229916334152222,0.9129912853240967,9,16,3,"['journey', 'solution', 'soul']",journey|solution|soul,3,1.0,"['journey', 'solution', 'soul']",journey|solution|soul,"['soul', 'journey', 'solution']",soul|journey|solution,1,3
4,42,habakkuk,0.9498931765556335,0.9315455555915833,0.937710702419281,0.005881133023649454,0.9763621091842651,0.001628176192753017,0.9740300178527832,0.9779497385025024,0.023637890815734863,0.014919400215148926,0.8418337106704712,0.8269143104553223,9,16,4,"['rectangle', 'nectarine', 'lawhotel', 'alley']",rectangle|nectarine|lawhotel|alley,4,1.0,"['rectangle', 'nectarine', 'lawhotel', 'alley']",rectangle|nectarine|lawhotel|alley,"['lawhotel', 'rectangle', 'alley', 'nectarine']",lawhotel|rectangle|alley|nectarine,1,4
4,43,fourhanded,0.9697410464286804,0.9514186382293701,0.9595113396644592,0.005631963722407818,0.9846998453140259,0.0021936644334346056,0.9819051623344421,0.9880236387252808,0.015300154685974121,0.006544530391693115,0.9027228951454163,0.8961783647537231,9,16,4,"['picture', 'orange', 'cry', 'pants']",picture|orange|cry|pants,4,1.0,"['picture', 'orange', 'cry', 'pants']",picture|orange|cry|pants,"['picture', 'orange', 'cry', 'pants']",picture|orange|cry|pants,1,4
4,44,casualness,0.9715577363967896,0.9402148723602295,0.9593334197998047,0.011365211568772793,0.9846318960189819,0.004275728017091751,0.9777077436447144,0.9893034100532532,0.015368103981018066,0.01617532968521118,0.8561306595802307,0.8399553298950195,9,16,4,"['anger', 'hunger', 'plain', 'darkness']",anger|hunger|plain|darkness,4,1.0,"['anger', 'hunger', 'plain', 'darkness']",anger|hunger|plain|darkness,"['hunger', 'plain', 'darkness', 'anger']",hunger|plain|darkness|anger,1,4
4,45,wheeling,0.9831373691558838,0.9748175144195557,0.9789025187492371,0.0029391120187938213,0.9920568466186523,0.001132896519266069,0.9909464120864868,0.993890643119812,0.007943153381347656,0.009018898010253906,0.9683879613876343,0.9593690633773804,9,16,4,"['cabin', 'galaxy', 'graveyard', 'cloud']",cabin|galaxy|graveyard|cloud,4,1.0,"['cabin', 'galaxy', 'graveyard', 'cloud']",cabin|galaxy|graveyard|cloud,"['galaxy', 'graveyard', 'cloud', 'cabin']",galaxy|graveyard|cloud|cabin,1,4
4,46,prod,0.9464648962020874,0.912960410118103,0.9276735186576843,0.010296008549630642,0.972499430179596,0.004441925324499607,0.9667301774024963,0.9772855043411255,0.027500569820404053,0.00952833890914917,0.7889688611030579,0.7794405221939087,9,16,4,"['ant', 'square', 'grape', 'love']",ant|square|grape|love,4,1.0,"['ant', 'square', 'grape', 'love']",ant|square|grape|love,"['grape', 'love', 'square', 'ant']",grape|love|square|ant,1,4
4,47,nierembergia,0.9685696959495544,0.9259452223777771,0.948012113571167,0.01628136821091175,0.9803106784820557,0.0071017807349562645,0.9684234857559204,0.9861466288566589,0.019689321517944336,0.012321114540100098,0.8604477643966675,0.8481266498565674,9,16,4,"['leaf', 'elephant', 'beer', 'computer']",leaf|elephant|beer|computer,4,1.0,"['leaf', 'elephant', 'beer', 'computer']",leaf|elephant|beer|computer,"['computer', 'elephant', 'leaf', 'beer']",computer|elephant|leaf|beer,1,4
4,48,fabulist,0.9842342138290405,0.9698953032493591,0.9765018820762634,0.005744137801229954,0.9911490678787231,0.002457479014992714,0.9869040250778198,0.9927192330360413,0.008850932121276855,0.006658434867858887,0.9622286558151245,0.9555702209472656,9,16,4,"['image', 'ship', 'holiday', 'cat']",image|ship|holiday|cat,4,1.0,"['image', 'ship', 'holiday', 'cat']",image|ship|holiday|cat,"['image', 'cat', 'holiday', 'ship']",image|cat|holiday|ship,1,4
4,49,generalised,0.9747252464294434,0.949256181716919,0.9605628848075867,0.010735467076301575,0.9851001501083374,0.004656393080949783,0.9771500825881958,0.9887939691543579,0.014899849891662598,0.0010595917701721191,0.9493587613105774,0.9482991695404053,9,16,4,"['force', 'coin', 'juice', 'ring']",force|coin|juice|ring,4,1.0,"['force', 'coin', 'juice', 'ring']",force|coin|juice|ring,"['force', 'coin', 'ring', 'juice']",force|coin|ring|juice,1,4
4,50,wrestler,0.9436770677566528,0.8118187189102173,0.8636638522148132,0.042457595467567444,0.9474956393241882,0.018612433224916458,0.9221277236938477,0.9697975516319275,0.05250436067581177,0.02437281608581543,0.7674538493156433,0.7430810332298279,9,16,4,"['sport', 'goal', 'person', 'muscle']",sport|goal|person|muscle,4,1.0,"['sport', 'goal', 'person', 'muscle']",sport|goal|person|muscle,"['goal', 'sport', 'muscle', 'person']",goal|sport|muscle|person,1,4
4,51,fervent,0.9597240686416626,0.9384118318557739,0.9488399624824524,0.008491897024214268,0.9806272983551025,0.0037426119670271873,0.974280595779419,0.9836208820343018,0.01937270164489746,0.00539243221282959,0.9027897119522095,0.8973972797393799,9,16,4,"['soul', 'smell', 'back', 'solution']",soul|smell|back|solution,4,1.0,"['soul', 'smell', 'back', 'solution']",soul|smell|back|solution,"['back', 'soul', 'smell', 'solution']",back|soul|smell|solution,1,4
5,42,burlesque,0.939518928527832,0.893593430519104,0.9231754541397095,0.01646580547094345,0.968782901763916,0.0072684623301029205,0.9555774331092834,0.9753888845443726,0.031217098236083984,0.00658869743347168,0.8093510866165161,0.8027623891830444,9,16,5,"['music', 'alley', 'rectangle', 'nectarine', 'rain']",music|alley|rectangle|nectarine|rain,5,1.0,"['music', 'alley', 'rectangle', 'nectarine', 'rain']",music|alley|rectangle|nectarine|rain,"['music', 'rectangle', 'alley', 'nectarine', 'rain']",music|rectangle|alley|nectarine|rain,1,5
5,43,impalpable,0.9721477627754211,0.9505617618560791,0.9603399038314819,0.007027598563581705,0.9840080142021179,0.002942499704658985,0.9792782068252563,0.9875768423080444,0.01599198579788208,0.004999876022338867,0.8750067949295044,0.8700069189071655,9,16,5,"['picture', 'chair', 'cry', 'pants', 'orange']",picture|chair|cry|pants|orange,5,1.0,"['picture', 'chair', 'cry', 'pants', 'orange']",picture|chair|cry|pants|orange,"['chair', 'picture', 'orange', 'cry', 'pants']",chair|picture|orange|cry|pants,1,5
5,44,nonperformance,0.9681366682052612,0.9234480857849121,0.9481759071350098,0.014457679353654385,0.9790509939193726,0.0048985849134624004,0.9714162349700928,0.9849622249603271,0.02094900608062744,0.004642605781555176,0.9072147607803345,0.9025721549987793,9,16,5,"['anger', 'hunger', 'head', 'darkness', 'revealed']",anger|hunger|head|darkness|revealed,5,1.0,"['anger', 'hunger', 'head', 'darkness', 'revealed']",anger|hunger|head|darkness|revealed,"['head', 'hunger', 'revealed', 'darkness', 'anger']",head|hunger|revealed|darkness|anger,1,5
5,45,widow,0.9829782247543335,0.9758204221725464,0.9792351722717285,0.0021859926637262106,0.9916592836380005,0.0009816521778702736,0.9906297922134399,0.9932738542556763,0.008340716361999512,0.007266581058502197,0.956103503704071,0.9488369226455688,9,16,5,"['cabin', 'graveyard', 'galaxy', 'giant', 'butter']",cabin|graveyard|galaxy|giant|butter,5,1.0,"['cabin', 'graveyard', 'galaxy', 'giant', 'butter']",cabin|graveyard|galaxy|giant|butter,"['galaxy', 'graveyard', 'butter', 'cabin', 'giant']",galaxy|graveyard|butter|cabin|giant,1,5
5,46,ahura,0.9468914270401001,0.912960410118103,0.9325075149536133,0.010793181136250496,0.9726282954216003,0.004361152183264494,0.9675194025039673,0.9785922765731812,0.027371704578399658,0.0041585564613342285,0.9027760028839111,0.8986174464225769,9,16,5,"['ant', 'grape', 'square', 'sun', 'love']",ant|grape|square|sun|love,5,1.0,"['ant', 'grape', 'square', 'sun', 'love']",ant|grape|square|sun|love,"['sun', 'grape', 'love', 'square', 'ant']",sun|grape|love|square|ant,1,5
5,47,campanulaceae,0.9844995737075806,0.9259452223777771,0.9524562954902649,0.017786305397748947,0.9807981252670288,0.008554251864552498,0.9650446176528931,0.9892799854278564,0.01920187473297119,0.011048376560211182,0.8162977695465088,0.8052493929862976,9,16,5,"['leaf', 'beer', 'elephant', 'computer', 'coffee']",leaf|beer|elephant|computer|coffee,5,1.0,"['leaf', 'beer', 'elephant', 'computer', 'coffee']",leaf|beer|elephant|computer|coffee,"['computer', 'elephant', 'leaf', 'coffee', 'beer']",computer|elephant|leaf|coffee|beer,1,5
5,48,med,0.973076581954956,0.9194921851158142,0.9475892782211304,0.017744434997439384,0.9788112640380859,0.00870088953524828,0.9652423858642578,0.9913480281829834,0.021188735961914062,0.004975080490112305,0.8839820623397827,0.8790069818496704,9,16,5,"['plastic', 'image', 'bus', 'miniature', 'vegetable']",plastic|image|bus|miniature|vegetable,5,1.0,"['plastic', 'image', 'bus', 'miniature', 'vegetable']",plastic|image|bus|miniature|vegetable,"['image', 'miniature', 'plastic', 'bus', 'vegetable']",image|miniature|plastic|bus|vegetable,1,5
